,cost,target,path,target_index,max-lo-fcombo,max-la-fcombo,max-lb-fcombo,max-lm-fcombo
32,41813.0,"(1035, 567)","[(104, 477), (153, 451), (201, 427), (249, 405), (294, 385), (339, 367), (382, 351), (424, 337), (465, 325), (504, 315), (542, 307), (579, 301), (614, 297), (649, 295), (682, 295), (713, 298), (744, 301), (773, 307), (801, 315), (827, 325), (852, 337), (876, 351), (899, 367), (920, 385), (941, 405), (959, 427), (977, 451), (993, 477), (1008, 505), (1022, 535), (1035, 567)]",3,-7.2500000000000000000,-0.24489297904003080737,-0.46385604278918135357,-0.35611274421056679835
33,31637.0,"(1035, 567)","[(104, 477), (120, 484), (138, 491), (156, 498), (176, 504), (196, 510), (218, 516), (240, 521), (264, 527), (289, 532), (314, 536), (341, 541), (368, 545), (397, 548), (426, 552), (457, 555), (488, 558), (521, 560), (554, 563), (589, 565), (624, 566), (661, 568), (698, 569), (737, 569), (776, 570), (817, 570), (858, 570), (901, 570), (944, 569), (989, 568), (1035, 567)]",3,-7.2500000000000000000,-0.24489297904003080737,-0.46385604278918135357,-0.35611274421056679835
34,48109.0,"(1035, 567)","[(104, 477), (168, 454), (230, 433), (290, 414), (347, 396), (402, 381), (455, 367), (506, 355), (554, 344), (600, 336), (644, 329), (685, 324), (724, 321), (761, 320), (796, 320), (828, 322), (858, 326), (885, 332), (911, 339), (933, 348), (954, 359), (973, 372), (989, 386), (1002, 403), (1014, 421), (1023, 441), (1030, 462), (1035, 486), (1037, 511), (1037, 538), (1035, 567)]",3,-7.2500000000000000000,-0.24489297904003080737,-0.46385604278918135357,-0.35611274421056679835
35,38247.0,"(1035, 567)","[(104, 477), (144, 452), (183, 429), (222, 408), (261, 390), (298, 373), (335, 358), (372, 344), (408, 333), (443, 324), (477, 316), (511, 311), (544, 307), (577, 305), (609, 305), (640, 308), (671, 311), (701, 317), (731, 325), (759, 335), (788, 346), (815, 360), (842, 375), (868, 392), (894, 412), (919, 433), (943, 456), (967, 480), (990, 507), (1013, 536), (1035, 567)]",3,-7.2500000000000000000,-0.24489297904003080737,-0.46385604278918135357,-0.35611274421056679835
36,40599.0,"(1035, 567)","[(104, 477), (131, 447), (159, 420), (187, 395), (215, 372), (244, 352), (272, 334), (301, 318), (330, 304), (360, 292), (390, 283), (420, 276), (450, 271), (480, 268), (511, 268), (542, 270), (573, 274), (604, 280), (636, 289), (668, 300), (700, 313), (732, 328), (765, 346), (798, 366), (831, 388), (864, 412), (898, 438), (932, 467), (966, 498), (1000, 531), (1035, 567)]",3,-7.2500000000000000000,-0.24489297904003080737,-0.46385604278918135357,-0.35611274421056679835
37,33957.0,"(1035, 567)","[(104, 477), (127, 460), (150, 445), (175, 431), (200, 418), (225, 407), (251, 398), (277, 389), (304, 382), (332, 376), (360, 372), (388, 369), (418, 367), (447, 367), (477, 368), (508, 370), (540, 374), (571, 379), (604, 385), (637, 393), (670, 402), (704, 412), (739, 424), (774, 437), (809, 452), (846, 467), (882, 484), (920, 503), (957, 523), (996, 544), (1035, 567)]",3,-7.2500000000000000000,-0.24489297904003080737,-0.46385604278918135357,-0.35611274421056679835
38,52269.0,"(1035, 567)","[(104, 477), (101, 447), (101, 420), (103, 396), (108, 373), (115, 353), (124, 335), (136, 319), (149, 305), (165, 294), (184, 284), (205, 277), (228, 273), (253, 270), (280, 270), (310, 272), (342, 276), (377, 282), (414, 291), (453, 301), (494, 314), (538, 330), (584, 347), (632, 367), (683, 389), (736, 413), (791, 439), (848, 468), (908, 498), (970, 531), (1035, 567)]",3,-7.2500000000000000000,-0.24489297904003080737,-0.46385604278918135357,-0.35611274421056679835
39,42017.0,"(1035, 567)","[(104, 477), (168, 472), (231, 468), (291, 465), (349, 462), (405, 459), (458, 457), (509, 456), (558, 455), (604, 455), (648, 455), (689, 456), (729, 457), (766, 459), (800, 461), (832, 464), (862, 467), (890, 471), (915, 475), (938, 480), (958, 485), (976, 491), (992, 497), (1006, 504), (1017, 511), (1026, 519), (1032, 528), (1036, 537), (1038, 546), (1037, 556), (1035, 567)]",3,-7.2500000000000000000,-0.24489297904003080737,-0.46385604278918135357,-0.35611274421056679835
40,33375.0,"(1035, 567)","[(104, 477), (149, 466), (194, 456), (237, 448), (280, 440), (321, 433), (362, 427), (401, 422), (440, 418), (477, 415), (514, 413), (549, 412), (584, 412), (617, 412), (650, 414), (681, 417), (712, 420), (741, 424), (770, 430), (797, 436), (824, 443), (849, 451), (874, 460), (898, 470), (920, 481), (942, 493), (962, 506), (982, 520), (1000, 534), (1018, 550), (1035, 567)]",3,-7.2500000000000000000,-0.24489297904003080737,-0.46385604278918135357,-0.35611274421056679835
41,48695.0,"(1035, 567)","[(104, 477), (177, 477), (248, 478), (316, 479), (381, 480), (443, 482), (502, 483), (558, 485), (611, 486), (661, 488), (709, 491), (753, 493), (794, 495), (833, 498), (868, 501), (901, 504), (930, 507), (957, 510), (981, 513), (1001, 517), (1019, 521), (1034, 524), (1046, 528), (1055, 533), (1061, 537), (1064, 542), (1064, 546), (1061, 551), (1055, 556), (1046, 561), (1035, 567)]",3,-7.2500000000000000000,-0.24489297904003080737,-0.46385604278918135357,-0.35611274421056679835
