,cost,target,path,target_index,max-lo-fcombo,max-la-fcombo,max-lb-fcombo,max-lm-fcombo
20,33401.0,"(1035, 567)","[(104, 477), (123, 518), (152, 553), (182, 565), (219, 566), (263, 566), (303, 566), (337, 566), (368, 567), (400, 566), (431, 567), (460, 566), (490, 566), (514, 566), (536, 566), (565, 566), (601, 566), (636, 566), (665, 566), (689, 567), (715, 567), (742, 567), (766, 566), (788, 566), (815, 567), (848, 567), (882, 567), (920, 567), (968, 566), (1012, 567), (1035, 567)]",3,-62.250000000000000000,-4.3216240233813253406,-6.1323279346707380965,-5.2413502107975387498
21,64241.0,"(1035, 567)","[(104, 477), (160, 492), (211, 512), (250, 545), (271, 595), (285, 654), (305, 705), (330, 751), (359, 794), (398, 823), (443, 834), (481, 836), (510, 836), (540, 836), (575, 836), (614, 836), (652, 836), (689, 837), (721, 837), (754, 836), (787, 836), (817, 836), (845, 836), (876, 836), (913, 835), (955, 827), (997, 805), (1027, 765), (1033, 700), (1034, 628), (1035, 567)]",3,-7.2500000000000000000,-0.24489297904003080737,-0.46385604278918135357,-0.35611274421056679835
22,59497.0,"(1035, 567)","[(104, 477), (123, 433), (153, 402), (186, 372), (219, 343), (257, 319), (304, 303), (351, 288), (388, 262), (420, 232), (457, 207), (498, 186), (537, 162), (572, 135), (608, 110), (646, 91), (682, 83), (712, 96), (735, 128), (757, 168), (779, 207), (807, 242), (838, 274), (867, 306), (898, 338), (933, 365), (961, 399), (987, 436), (1013, 473), (1030, 518), (1035, 567)]",3,-7.2500000000000000000,-0.24489297904003080737,-0.46385604278918135357,-0.35611274421056679835
23,87001.0,"(1035, 567)","[(104, 477), (151, 526), (191, 581), (218, 621), (260, 626), (308, 626), (358, 626), (415, 626), (468, 627), (518, 626), (571, 627), (628, 626), (686, 627), (745, 627), (804, 627), (856, 627), (904, 627), (956, 627), (1009, 626), (1065, 626), (1126, 626), (1187, 626), (1245, 626), (1299, 616), (1322, 587), (1290, 568), (1228, 567), (1162, 567), (1113, 567), (1071, 567), (1035, 567)]",3,-7.2500000000000000000,-0.24489297904003080737,-0.46385604278918135357,-0.35611274421056679835
24,34151.0,"(1035, 567)","[(104, 477), (139, 452), (168, 428), (189, 418), (217, 417), (248, 417), (276, 417), (307, 417), (341, 417), (377, 416), (411, 417), (445, 417), (479, 417), (514, 417), (550, 418), (585, 423), (622, 434), (662, 449), (703, 467), (743, 487), (782, 508), (817, 530), (847, 551), (873, 563), (900, 566), (923, 566), (935, 566), (952, 566), (982, 567), (1008, 567), (1035, 567)]",3,-7.2500000000000000000,-0.24489297904003080737,-0.46385604278918135357,-0.35611274421056679835
25,34289.0,"(1035, 567)","[(104, 477), (120, 528), (143, 566), (170, 576), (198, 576), (228, 576), (260, 576), (295, 576), (334, 577), (370, 576), (398, 577), (424, 576), (452, 576), (486, 576), (527, 576), (569, 576), (605, 576), (636, 574), (668, 570), (704, 567), (739, 567), (774, 567), (805, 567), (829, 567), (854, 567), (882, 566), (915, 566), (957, 567), (992, 567), (1017, 567), (1035, 567)]",3,-62.250000000000000000,-3.3822859359370744383,-5.2223513323412286921,-4.3169259513917044207
26,51541.0,"(1035, 567)","[(104, 477), (129, 434), (133, 371), (134, 308), (144, 282), (168, 302), (202, 334), (235, 369), (265, 406), (299, 440), (337, 469), (374, 499), (405, 530), (430, 554), (453, 564), (477, 566), (507, 566), (541, 566), (576, 566), (613, 566), (651, 566), (687, 567), (726, 567), (775, 567), (826, 567), (867, 566), (904, 567), (945, 566), (980, 567), (1010, 567), (1035, 567)]",3,-7.2500000000000000000,-0.24489297904003080737,-0.46385604278918135357,-0.35611274421056679835
27,45635.0,"(1035, 567)","[(104, 477), (140, 507), (156, 557), (175, 604), (184, 660), (194, 700), (218, 696), (252, 670), (284, 637), (311, 603), (336, 578), (370, 568), (414, 567), (463, 567), (510, 567), (550, 567), (586, 567), (617, 567), (642, 566), (670, 566), (703, 567), (737, 567), (769, 566), (796, 566), (820, 567), (856, 567), (900, 566), (940, 566), (971, 567), (1007, 566), (1035, 567)]",3,-118.75000000078583500,-12.318028786815472520,-15.644840272798853886,-14.007844347039835266
28,32383.0,"(1035, 567)","[(104, 477), (124, 504), (138, 506), (169, 506), (210, 507), (251, 507), (279, 507), (304, 508), (333, 517), (360, 536), (381, 556), (401, 564), (429, 566), (469, 566), (515, 566), (557, 566), (596, 566), (635, 566), (669, 566), (698, 567), (729, 566), (763, 566), (799, 567), (829, 567), (857, 566), (889, 567), (926, 567), (953, 566), (971, 567), (996, 567), (1035, 567)]",3,-7.2500000000000000000,-0.24489297904003080737,-0.46385604278918135357,-0.35611274421056679835
29,68761.0,"(1035, 567)","[(104, 477), (142, 444), (174, 405), (221, 381), (252, 341), (262, 280), (263, 211), (265, 143), (273, 95), (298, 87), (333, 109), (370, 141), (411, 171), (449, 204), (484, 240), (519, 276), (553, 313), (585, 352), (616, 392), (651, 428), (694, 456), (739, 482), (777, 514), (809, 546), (846, 563), (887, 566), (915, 566), (940, 566), (969, 566), (998, 567), (1035, 567)]",3,-7.2500000000000000000,-0.24489297904003080737,-0.46385604278918135357,-0.35611274421056679835
30,35403.0,"(1035, 567)","[(104, 477), (147, 486), (180, 486), (199, 486), (234, 486), (266, 487), (291, 487), (317, 486), (344, 487), (370, 486), (400, 487), (433, 486), (465, 487), (491, 486), (516, 486), (548, 486), (584, 486), (620, 486), (653, 486), (685, 486), (719, 486), (755, 487), (794, 487), (833, 487), (870, 487), (910, 487), (949, 487), (991, 487), (1034, 490), (1044, 517), (1035, 567)]",3,-7.2500000000000000000,-0.24489297904003080737,-0.46385604278918135357,-0.35611274421056679835
31,71649.0,"(1035, 567)","[(104, 477), (138, 437), (183, 407), (216, 365), (250, 324), (293, 292), (344, 269), (399, 250), (456, 233), (507, 218), (547, 210), (578, 207), (608, 207), (648, 207), (692, 207), (728, 207), (756, 207), (787, 207), (824, 207), (868, 207), (917, 207), (961, 207), (994, 207), (1028, 207), (1065, 215), (1072, 241), (1052, 286), (1044, 353), (1044, 427), (1043, 502), (1035, 567)]",3,-7.2500000000000000000,-0.24489297904003080737,-0.46385604278918135357,-0.35611274421056679835
32,34137.0,"(1035, 567)","[(104, 477), (152, 489), (191, 511), (230, 533), (265, 559), (298, 585), (325, 611), (354, 623), (386, 622), (419, 608), (452, 589), (482, 575), (505, 569), (525, 567), (547, 567), (574, 567), (607, 567), (641, 567), (671, 567), (698, 567), (726, 566), (752, 567), (777, 566), (801, 566), (827, 566), (859, 566), (899, 567), (935, 566), (963, 567), (993, 567), (1035, 567)]",3,-7.2500000000000000000,-0.24489297904003080737,-0.46385604278918135357,-0.35611274421056679835
33,67153.0,"(1035, 567)","[(104, 477), (131, 524), (172, 559), (209, 598), (227, 656), (233, 726), (234, 799), (236, 855), (246, 862), (271, 830), (302, 788), (331, 742), (359, 694), (391, 650), (430, 615), (475, 590), (520, 574), (563, 568), (607, 567), (652, 567), (695, 567), (738, 567), (783, 567), (820, 567), (850, 566), (875, 566), (896, 566), (916, 567), (948, 567), (990, 567), (1035, 567)]",3,-164.25000000000000000,-19.325182935387850700,-23.855189666591816700,-21.626147656280906510
34,41681.0,"(1035, 567)","[(104, 477), (137, 503), (175, 524), (206, 552), (213, 604), (219, 650), (235, 664), (259, 645), (280, 611), (302, 583), (331, 570), (366, 567), (405, 567), (449, 567), (497, 567), (549, 567), (597, 567), (641, 567), (678, 567), (710, 567), (742, 567), (773, 567), (804, 567), (833, 567), (863, 567), (894, 567), (918, 567), (940, 567), (974, 567), (1010, 567), (1035, 567)]",3,-7.2500000000000000000,-0.24489297904003080737,-0.46385604278918135357,-0.35611274421056679835
35,33805.0,"(1035, 567)","[(104, 477), (138, 505), (181, 525), (214, 555), (244, 586), (274, 603), (303, 591), (324, 574), (342, 568), (361, 567), (387, 567), (423, 567), (463, 567), (500, 567), (534, 567), (563, 567), (592, 566), (627, 567), (665, 567), (702, 567), (736, 567), (765, 567), (792, 566), (819, 567), (843, 567), (871, 566), (906, 567), (944, 567), (980, 567), (1004, 567), (1035, 567)]",3,-7.2500000000000000000,-0.24489297904003080737,-0.46385604278918135357,-0.35611274421056679835
36,82205.0,"(1035, 567)","[(104, 477), (176, 508), (214, 563), (252, 576), (301, 576), (354, 576), (394, 576), (435, 576), (475, 577), (525, 576), (580, 577), (633, 576), (689, 576), (744, 576), (795, 576), (849, 576), (910, 576), (976, 576), (1049, 576), (1118, 576), (1171, 576), (1218, 576), (1273, 575), (1309, 571), (1283, 567), (1230, 567), (1202, 567), (1181, 567), (1131, 566), (1067, 567), (1035, 567)]",3,-7.2500000000000000000,-0.24489297904003080737,-0.46385604278918135357,-0.35611274421056679835
