,cost,target,path,target_index,vis3-angle,max-lo-fvis,max-la-fvis,max-lb-fvis,max-lm-fvis,ratio-lo-fvis,ratio-la-fvis,ratio-lb-fvis,ratio-lm-fvis,max-lo-fcombo,max-la-fcombo,max-lb-fcombo,max-lm-fcombo,ratio-lo-fcombo,ratio-la-fcombo,ratio-lb-fcombo,ratio-lm-fcombo,max-lo-fog,max-la-fog,max-lb-fog,max-lm-fog,ratio-lo-fog,ratio-la-fog,ratio-lb-fog,ratio-lm-fog
10,129641.0,"(1235, 437)","[(104, 477), (264, 450), (412, 427), (548, 408), (672, 392), (784, 379), (883, 370), (971, 364), (1046, 361), (1110, 362), (1161, 366), (1200, 373), (1227, 384), (1241, 398), (1244, 416), (1235, 437)]",2,"[0, 0, 0, 36.880006341377296, 84.94856582141323, 93.8614885150339, 99.99153307717577, 104.36228329379009, 107.3798449715471, 109.33643921963937, 110.46699680841084, 110.92746764158554, 110.70553805619753, 109.89840243342104, 108.48103958699986, 106.48918100354024]",0.2524105255096129,0.2562581116669286,0.2555278408382582,0.2559197645868233,0.24743310121784282,0.2512048146722851,0.25048894446242753,0.25087313964744445,0.2524105255096129,0.25335074790271117,0.25197595981876736,0.252605867520924,0.2498265443904546,0.25075714152364476,0.2493964274425365,0.2500198866433642,0.24808002480481273,0.24808002480481273,0.24808002480481273,0.24808002480481273,0.25,0.25,0.25,0.25
11,96617.0,"(1235, 437)","[(104, 477), (145, 502), (191, 524), (242, 541), (298, 555), (359, 565), (425, 570), (495, 571), (571, 569), (651, 562), (736, 551), (826, 536), (921, 517), (1020, 495), (1125, 468), (1235, 437)]",2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 32.745006865869804, 71.82135469372598, 79.50152212043943, 86.84640528962876, 93.68738761581838, 100.28681908574029, 106.48918100354024]",0.24397147832326574,0.24865127988886795,0.24801518792054442,0.2484290020483471,0.24666831580202858,0.2513998474483026,0.2507567241799603,0.25117511256970854,0.24397147832326574,0.2407810866655146,0.2413356606611866,0.24106168790707852,0.2522581813877974,0.2489594253076595,0.24953283589054664,0.24924955741399646,0.24161637972407876,0.24161637972407876,0.24161637972407876,0.24161637972407876,0.25,0.25,0.25,0.25
12,87403.0,"(1235, 437)","[(104, 477), (165, 461), (229, 448), (295, 436), (363, 426), (432, 418), (504, 412), (577, 407), (653, 404), (730, 404), (809, 405), (890, 407), (974, 412), (1059, 418), (1146, 426), (1235, 437)]",2,"[0, 0, 0, 0, 0, 0, 34.28399591832621, 38.35053626102766, 81.97269130401651, 87.53899334797848, 92.2746934296629, 96.31188435364572, 99.60491555670959, 102.38195201020395, 104.67844575750073, 106.48918100354024]",0.24631936709539093,0.2512036745290878,0.24991026421296847,0.2505713495676772,0.24681184176981766,0.25170591456521374,0.25040991828993153,0.25107232537503715,0.24631936709539093,0.24523973695679788,0.24429389734021228,0.24463997868281878,0.25121991906203567,0.25011880955841614,0.24915415235453384,0.24950711902501418,0.24279165825871718,0.24279165825871718,0.24279165825871718,0.24279165825871718,0.25,0.25,0.25,0.25
13,101233.0,"(1235, 437)","[(104, 477), (224, 447), (339, 422), (447, 400), (548, 382), (643, 368), (731, 358), (813, 351), (889, 349), (958, 350), (1020, 355), (1076, 363), (1125, 376), (1168, 392), (1205, 413), (1235, 437)]",2,"[0, 0, 0, 0, 38.66903857501737, 85.89493786471903, 93.27575233712659, 98.7584104906077, 102.5938864980309, 105.32244720021737, 107.08163862961732, 108.17670436293267, 108.49989371463013, 108.35624189077586, 107.62430802411961, 106.48918100354024]",0.25154206430552534,0.2562564653850137,0.2554223318572325,0.25587742292629,0.24682807157833822,0.25145412301156317,0.25063562145927015,0.25108218395082843,0.25154206430552534,0.25247427294891356,0.25102149366710474,0.25167809983413675,0.24986399501665582,0.25078998477693354,0.24934689717155684,0.24999912303485386,0.24675380358498128,0.24675380358498128,0.24675380358498128,0.24675380358498128,0.25,0.25,0.25,0.25
14,125857.0,"(1235, 437)","[(104, 477), (97, 453), (103, 433), (120, 416), (149, 402), (190, 390), (242, 382), (306, 376), (381, 374), (468, 374), (567, 377), (677, 383), (799, 392), (932, 404), (1078, 419), (1235, 437)]",2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 34.91869599739815, 39.92857923335213, 86.46505229157155, 93.19507690632787, 98.59025330751086, 102.980949626268, 106.48918100354024]",0.24453231900441375,0.25149893497093584,0.24956611904971876,0.25055977699528675,0.24547564508212089,0.2524691359850168,0.2505288638892159,0.2515263550436464,0.24453231900441375,0.24221301440334475,0.24252323151714436,0.24239158864223823,0.2516644508953991,0.2492775004862932,0.24959676552218127,0.2494612830961264,0.24156652698271358,0.24156652698271358,0.24156652698271358,0.24156652698271358,0.25,0.25,0.25,0.25
15,90113.0,"(1235, 437)","[(104, 477), (168, 500), (234, 521), (301, 537), (370, 550), (441, 558), (513, 563), (587, 564), (662, 562), (739, 555), (818, 545), (898, 531), (980, 513), (1063, 491), (1148, 466), (1235, 437)]",2,"[0, 0, 0, 0, 0, 0, 0, 29.693399238289523, 33.21928588723619, 71.64725086656921, 78.11363905700455, 84.26859905045379, 90.20007863253122, 95.87698318151217, 101.27467643924274, 106.48918100354024]",0.24442887843625416,0.24860391619706348,0.24762050161627383,0.24814385686070714,0.24719820204517573,0.2514205420344006,0.25042598559004164,0.25095527033038206,0.24442887843625416,0.24196437754418315,0.2421783216098663,0.2420768130532801,0.25182020677352257,0.24928118140055827,0.2495015949589028,0.24939701686701632,0.24191143811211033,0.24191143811211033,0.24191143811211033,0.24191143811211033,0.25,0.25,0.25,0.25
16,97337.0,"(1235, 437)","[(104, 477), (194, 517), (283, 552), (369, 580), (453, 602), (535, 618), (615, 628), (693, 631), (768, 628), (841, 620), (912, 605), (981, 583), (1048, 556), (1112, 522), (1174, 482), (1235, 437)]",2,"[0, 0, 0, 0, 0, 0, 0, 31.229707995996858, 34.27547884391285, 72.66485422876768, 78.34266400247343, 84.01612496750514, 89.56646729806977, 95.16842221345934, 100.81904234211183, 106.48918100354024]",0.2443948674391111,0.24835841939625952,0.2473911813020856,0.2479008549573336,0.24735187923728943,0.2513633874793746,0.2503844464616242,0.2509002868217117,0.2443948674391111,0.2418489674465152,0.24214299923647467,0.24201378496658074,0.25184945540185877,0.2492258997872851,0.24952890020193405,0.24939574460892208,0.24198655219804724,0.24198655219804724,0.24198655219804724,0.24198655219804724,0.25,0.25,0.25,0.25
17,109161.0,"(1235, 437)","[(104, 477), (238, 447), (364, 422), (481, 400), (590, 383), (691, 369), (783, 358), (867, 352), (942, 349), (1009, 350), (1068, 355), (1118, 364), (1160, 376), (1193, 393), (1218, 413), (1235, 437)]",2,"[0, 0, 0, 33.80169307512779, 40.55891133996798, 89.25623192673913, 96.32018044217469, 101.26736217695358, 104.80328104191017, 107.20036006398368, 108.68813553315795, 109.39286901421204, 109.54248796752347, 108.9954385708339, 107.9998529640655, 106.48918100354024]",0.2519754672494951,0.25674689290624086,0.25519832657791486,0.2559665190548972,0.24706209257196704,0.251740478210756,0.2502221080228207,0.2509753211944561,0.2519754672494951,0.25374379032594946,0.25092394817167746,0.25210578925085403,0.24979005530508674,0.25154304151396806,0.24874765617206976,0.24991924700887544,0.247347420889526,0.247347420889526,0.247347420889526,0.247347420889526,0.25,0.25,0.25,0.25
18,109431.0,"(1235, 437)","[(104, 477), (238, 447), (364, 421), (482, 399), (591, 381), (691, 366), (784, 356), (867, 349), (943, 347), (1010, 348), (1068, 353), (1118, 362), (1160, 375), (1193, 391), (1218, 412), (1235, 437)]",2,"[0, 0, 0, 33.9306457591038, 40.73996805560391, 89.64404224770144, 96.61758731711967, 101.6081731045868, 105.05677841898557, 107.43820282017595, 108.88148397870035, 109.57831302221408, 109.63190420692338, 109.16882507000582, 108.0842541140189, 106.48918100354024]",0.25201753048328235,0.25679270976477403,0.2552370790558379,0.2560083626071383,0.24706252310769727,0.2517438158706037,0.25021877097695466,0.25097489004474455,0.25201753048328235,0.25390614899722935,0.2510441434183025,0.2522437619705569,0.24971723894341008,0.2515886190804023,0.24875273647477675,0.24994140550141075,0.24741973044293847,0.24741973044293847,0.24741973044293847,0.24741973044293847,0.25,0.25,0.25,0.25
19,103261.0,"(1235, 437)","[(104, 477), (227, 445), (343, 417), (453, 394), (555, 374), (651, 359), (740, 348), (823, 341), (898, 339), (967, 340), (1028, 346), (1083, 356), (1131, 370), (1173, 388), (1207, 410), (1235, 437)]",2,"[0, 0, 0, 0, 39.57363091097666, 87.71154582584538, 95.08902663946304, 100.44929011530897, 104.09783833870486, 106.71779633266769, 108.25745727126593, 109.06834235446829, 109.2310316757299, 108.85551030581249, 107.93771534891172, 106.48918100354024]",0.25179042668095164,0.2565511349244875,0.2556924700351498,0.25615897391989795,0.24680665845441643,0.2514731364812094,0.2506314674199066,0.2510887376444676,0.25179042668095164,0.25323039326010427,0.2516617007451139,0.25237187109050496,0.2495310745713282,0.250958120120991,0.24940350371202982,0.250107301595651,0.2470880857312883,0.2470880857312883,0.2470880857312883,0.2470880857312883,0.25,0.25,0.25,0.25
20,141093.0,"(1235, 437)","[(104, 477), (260, 530), (406, 575), (539, 613), (661, 642), (772, 663), (871, 677), (958, 682), (1033, 679), (1097, 669), (1149, 650), (1189, 623), (1218, 589), (1235, 546), (1241, 495), (1235, 437)]",2,"[0, 0, 0, 0, 0, 32.89237404749626, 69.74791474647034, 74.56732847669578, 78.82689816729655, 82.70800115872414, 86.46694946031755, 90.1550853535665, 93.84650977307345, 97.76049233231791, 101.9701070215082, 106.48918100354024]",0.24513811735091035,0.24776947937598554,0.2474048809122057,0.24761961052541498,0.24813255919883476,0.2507960641670396,0.25042701201441925,0.25064436461970635,0.24513811735091035,0.24290667146014605,0.24284388071159793,0.24285988887300938,0.25174683468060477,0.24945523088666355,0.24939074735238076,0.249407187080351,0.24247095752379833,0.24247095752379833,0.24247095752379833,0.24247095752379833,0.25,0.25,0.25,0.25
